"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","Officially ordered my new car, eeeek, excited!!",FALSE,0,NA,2016-09-02 13:36:02,FALSE,NA,"771703233031106560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iSophieWright",0,FALSE,FALSE,NA,NA
"83","RT @MariaFowler: Thankyou Tim at @MercedesBenz Derby for all the help with our new car... We got there in the end <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE>. #MercedesGlc https:/…",FALSE,0,NA,2016-09-02 13:35:59,FALSE,NA,"771703218623680513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcr100",4,TRUE,FALSE,NA,NA
"84","SOLD IT!! New car here I come! (Just got to sell my other one first) <ed><U+00A0><U+00BD><ed><U+00BA><U+0097>",FALSE,1,"AmiRoseBlog",2016-09-02 13:35:30,FALSE,"771388336871182338","771703098796539904","2737140062","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmiRoseBlog",0,FALSE,FALSE,NA,NA
"85","I want a new car so badly <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2016-09-02 13:34:33,FALSE,NA,"771702857691230208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callumlaidlaw19",0,FALSE,FALSE,NA,NA
"86","RT @tartanjourney: #roadtrip #rosehallestate yesterday, where #cocochanel @CHANEL once resided #initial twin @tartandesigner #highlands htt…",FALSE,0,NA,2016-09-02 13:33:27,FALSE,NA,"771702579445149697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrendaBomgarden",7,TRUE,FALSE,NA,NA
"87","Check out the Audi R8 V10 Plus that arrived here yesterday! #audi #audir8 #cars @ Targa Florio… https://t.co/M6iVYTVBqw",FALSE,0,NA,2016-09-02 13:32:18,FALSE,NA,"771702289962708992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","targafloriocars",0,FALSE,FALSE,NA,NA
"88","RT @UKClassicCars: eBay: JAGUAR 'E' TYPE BROWN V12 https://t.co/TGsYFzKjnT #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/tnCQC61H…",FALSE,0,NA,2016-09-02 13:32:02,FALSE,NA,"771702225294987264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FMiller90",1,TRUE,FALSE,NA,NA
"89","#Winter is nigh, so you'll probably want a reliable #car. These could survive an apocalypse

https://t.co/Hk7wPWAWxC https://t.co/A8Bq19m2xH",FALSE,0,NA,2016-09-02 13:31:25,FALSE,NA,"771702068671352832",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","trustmygarage",0,FALSE,FALSE,NA,NA
"90","#Winter is nigh, so you'll probably want a reliable #car. These could survive an apocalypse

https://t.co/waSx9A76Jl https://t.co/KUmSizxgNC",FALSE,0,NA,2016-09-02 13:31:25,FALSE,NA,"771702068642013187",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CarRepairPlan",0,FALSE,FALSE,NA,NA
"91","It must be my day to be encountering idiotic drivers. #theresareasonpeopleuseindicators #idiots #driving",FALSE,0,NA,2016-09-02 13:29:35,FALSE,NA,"771701609919373313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emzpalmer",0,FALSE,FALSE,NA,NA
"92","£35m Boost For Car Sector To Create 3,000 Jobs In Midlands https://t.co/inRRxxtllQ #automotive #recruitment #jobs #HR",FALSE,4,NA,2016-09-02 13:27:58,FALSE,NA,"771701201612247041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chapmanhr1",0,FALSE,FALSE,NA,NA
"93","Good afternoon all, don't forget to book your chauffeur driven car today! #Fridayfeeling #Bookyourcar #Birmingham #Cars #HomeJamesCars",FALSE,0,NA,2016-09-02 13:27:23,FALSE,NA,"771701052148183040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Homejameslimos",0,FALSE,FALSE,NA,NA
"94","Just put a deposit down on a car. Just going to get insurance quotes to see if it's not too insane, if they're good quotes. NEW CAR BABY!",FALSE,4,NA,2016-09-02 13:26:24,FALSE,NA,"771700806882041860",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","figureight",0,FALSE,FALSE,NA,NA
"95","RT @Jake98Mchale: @Chet_Sket's new car, woooowwwwwww",FALSE,0,NA,2016-09-02 13:26:17,FALSE,NA,"771700776825659392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsMillieRagan",2,TRUE,FALSE,NA,NA
"96","RT @FuturaPark: Coming soon: The brand new showroom and service centre for #Ipswich #Audi at Futura Park is looking great! #Cars #FridayFee…",FALSE,0,NA,2016-09-02 13:25:42,FALSE,NA,"771700630184263681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","generatorgrpllp",1,TRUE,FALSE,NA,NA
"97","Driving Mistakes Mums Make (and How to Avoid Them) via #LondonMums #driving https://t.co/BnUoD9CjEF…ow-to-avoid-them/",FALSE,0,NA,2016-09-02 13:25:19,FALSE,NA,"771700534256529408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","londonmums",0,FALSE,FALSE,NA,NA
"98","@christeeenaaa you got a new car <ed><U+00A0><U+00BD><ed><U+00BA><U+0097>? X",FALSE,0,"christeeenaaa",2016-09-02 13:24:50,FALSE,NA,"771700412546244609","708030654454341633","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lynseyg__",0,FALSE,FALSE,NA,NA
"99","Makeshift Sunblock whilst #driving through #France #SPF=Winning #DIYSPF #Passenger #VampireSkin… https://t.co/zr2lZOGY98",FALSE,0,NA,2016-09-02 13:24:23,FALSE,NA,"771700299996209152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TVH11",0,FALSE,FALSE,NA,NA
"100","eBay: RARE JAGUAR XKR 400BHP LOW MILES 45K FROM… https://t.co/B5ruNJL2FZ #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/Y4uH8w2lvY",FALSE,2,NA,2016-09-02 13:24:17,FALSE,NA,"771700274117259264",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"101","eBay: FORD CORTINA MK3 XL https://t.co/CPZdx41C0o #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/8wlZHgGN7A",FALSE,1,NA,2016-09-02 13:24:15,FALSE,NA,"771700265799987200",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"102","We are packing the van this afternoon ready for our #roadtrip to @Speciality_Food #SFFF16 #relishontheroad",FALSE,3,NA,2016-09-02 13:24:13,FALSE,NA,"771700259269513217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hawksheadrelish",0,FALSE,FALSE,NA,NA
"103","eBay: 1962 superminx cabriolet https://t.co/bTZbyhamzN #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/K775ovIr2g",FALSE,0,NA,2016-09-02 13:24:11,FALSE,NA,"771700248641056768",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"104","@ChloeRoseOFCL @mikestockmusic and my mum a new car and 16 acres of land and a barn <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8> lmfao what's it got to do with them anyway <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"ChloeRoseOFCL",2016-09-02 13:22:27,FALSE,"771699449764704256","771699814362906624","1957488762","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flissgregoryx",0,FALSE,FALSE,NA,NA
"105","Off to Scarborough for @Busted !! #Roadtrip",FALSE,0,NA,2016-09-02 13:22:07,FALSE,NA,"771699729650577408",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","NickJames182",0,FALSE,FALSE,NA,NA
"107","RT @datainterchange: We've supported the #automotive industry with #EDI for 30 years. See our @UKVolkswagen case study on our website: http…",FALSE,0,NA,2016-09-02 13:18:27,FALSE,NA,"771698807608320000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AMAPRlatest",2,TRUE,FALSE,NA,NA
"108","mums looking at bmw's for her new car lmao",FALSE,0,NA,2016-09-02 13:18:01,FALSE,NA,"771698695125557248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rreeceyy",0,FALSE,FALSE,NA,NA
"109","It's inevitable I'm going to get a new car before the wedding and my monthly income will match my outgoings. Because I'm a massive twat.",FALSE,0,NA,2016-09-02 13:16:14,FALSE,NA,"771698247832395776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sbanisadr",0,FALSE,FALSE,NA,NA
"110","The ultimate protection for #cars, #bikes and much more. Choose #CeramicPro for permanent protection #66plate #66reg https://t.co/xMrISSTMD3",FALSE,0,NA,2016-09-02 13:15:52,FALSE,NA,"771698157944176640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monsterwraps",0,FALSE,FALSE,NA,NA
"111","RT @HoltRecruitment: ’We retrieve-er the right #automotive candidate to maintain a pedigree team.’ - Marlene, the #HoltRecruitment Dog. htt…",FALSE,0,NA,2016-09-02 13:15:10,FALSE,NA,"771697978314788864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","egloriaa",3,TRUE,FALSE,NA,NA
"112","RT @via_envy: Spending some leisure time in #Manali #India #ttot #travel #roadtrip #sky #view #iphone... by @RohitPixel",FALSE,0,NA,2016-09-02 13:13:19,FALSE,NA,"771697515284398081",NA,"<a href=""http://www.hillcrafts.in"" rel=""nofollow"">himachalibot</a>","RT_Himachal",1,TRUE,FALSE,NA,NA
"113","Spending some leisure time in #Manali #India #ttot #travel #roadtrip #sky #view #iphone... by @RohitPixel",FALSE,2,NA,2016-09-02 13:13:19,FALSE,NA,"771697513283944448",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Your best free sharing tool!</a>","via_envy",1,FALSE,FALSE,NA,NA
"114","RT @cgl_automotive: Why self-driving cars could solve traffic problems, but won't anytime soon https://t.co/FJCXq4cuyy #automotive #selfdri…",FALSE,0,NA,2016-09-02 13:13:03,FALSE,NA,"771697447210975232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SASkidmore",1,TRUE,FALSE,NA,NA
"115","Tour starts in 2 days -Lowri <ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #ryebeaumont #mikeycobban #andyfowler #brooklyngibson #roadtrip… https://t.co/MhhKXRFAtb",FALSE,2,NA,2016-09-02 13:12:38,FALSE,NA,"771697341459935237",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rt_updates12",0,FALSE,FALSE,NA,NA
"116","Great morning up at @TheFishHotel shooting #BrandNew #epic #AstonMartin in their #lux #car #friendly #Meetingroom https://t.co/DMTNxBR40b",FALSE,0,NA,2016-09-02 13:11:26,FALSE,NA,"771697040812281856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhotoByStef",1,FALSE,FALSE,NA,NA
"117","@DJ_Jammo @Dr_TonyXia @21Milner @StephNUFC wrong phrase as we slated lescott for a new car haha",FALSE,0,"DJ_Jammo",2016-09-02 13:11:24,FALSE,"771695352022007812","771697030758621184","3358917719","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benpriest1996",0,FALSE,FALSE,NA,NA
"118","RT @matchtech: Are #electricvehicles changing the role of the #automotive engineer? Find out more here: https://t.co/rAo0R7jFwm https://t.c…",FALSE,0,NA,2016-09-02 13:10:42,FALSE,NA,"771696855650541568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veronika_Pi",3,TRUE,FALSE,NA,NA
"119","#car #testdrive Five fantastic onboard videos from the Goodwood Revival https://t.co/u9p9VARKub",FALSE,0,NA,2016-09-02 13:10:08,FALSE,NA,"771696715086729217",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MotorInfoNews",0,FALSE,FALSE,NA,NA
"120","BMW M4 GTS, shot for @bmw_uk #bmw #bmwm4gts #m4gts #cars #carstagram #instacars #bmwm #mpower… https://t.co/4dvIUSOUIH",FALSE,0,NA,2016-09-02 13:10:01,FALSE,NA,"771696684082626560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","carphotoguy",0,FALSE,FALSE,NA,NA
"121","eBay: JAGUAR E TYPE 'TOGS CAFE of TROON' WORLD… https://t.co/FTjHGhoEFv #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/7gCMcLoWmZ",FALSE,3,NA,2016-09-02 13:09:29,FALSE,NA,"771696547683704832",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"122","eBay: 1975 JAGUAR XJC 4.2C 2 DOOR COUPE RARE TAX FREE BARN FIND PROJECT… https://t.co/V92Qg5NXKs #classiccars #cars https://t.co/HJnS4R8pXQ",FALSE,0,NA,2016-09-02 13:09:27,FALSE,NA,"771696542453346309",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"123","eBay: 1933 ROLLS ROYCE 20/25 4/5 SEAT… https://t.co/U6baZUPFXR #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/UlN615E0z1",FALSE,1,NA,2016-09-02 13:09:27,FALSE,NA,"771696539223728128",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"124","RT @buycarsformore: Check out this #MercedesBenz we have for sale! #Cars #Newcastle #Gateshead #CarsForSale https://t.co/BWupMHZXpL https:/…",FALSE,0,NA,2016-09-02 13:09:15,FALSE,NA,"771696488858710017",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","GatesheadLover",2,TRUE,FALSE,NA,NA
"125","Needed a new car freshner <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> smells so buff<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/c43WyN3WSl",FALSE,2,NA,2016-09-02 13:08:14,FALSE,NA,"771696235912847360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sch_416",0,FALSE,FALSE,NA,NA
"126","UK Fuels launches variable cost fuel card: #Automotive #Transport #Business #Industry #Fleet
https://t.co/M2Fei4WZli",FALSE,0,NA,2016-09-02 13:08:07,FALSE,NA,"771696206439411712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TraffordFiatVan",0,FALSE,FALSE,NA,NA
"127","@JamesAbbott_ @georgieblaisexo Hahaha &amp; he's new car probs in the garage should be called Squeaky Steve! Tighter then a ducks arsehole <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"JamesAbbott_",2016-09-02 13:08:07,FALSE,"771671451837403136","771696204765925376","291417568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NathanPinnock",0,FALSE,FALSE,NA,NA
"128","New car is now blessed <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> @Dr_TonyXia @AVFCOfficial #UTV https://t.co/Ytw03zolzN",FALSE,0,NA,2016-09-02 13:06:31,FALSE,NA,"771695802221731841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Regan_AVFC_1987",0,FALSE,FALSE,NA,NA
"129","Mr &amp; Mrs Brearley taking delivery of their #C4GrandPicasso from Steve :) Enjoy your #NewCar #Chester #Citroen https://t.co/7DXFmGp5Qn",FALSE,0,NA,2016-09-02 13:02:29,FALSE,NA,"771694789356060672",NA,"<a href=""http://crowdcontrolhq.com/"" rel=""nofollow"">CrowdControlHQ</a>","SwanswayCitroen",0,FALSE,FALSE,NA,NA
"130","Yellow Jackets swarm Malahide Castle near Dublin, Ireland #gtswarmsireland #gtalumni #roadtrip https://t.co/IgFZdBFQEY",FALSE,0,NA,2016-09-02 13:02:03,FALSE,NA,"771694678093729792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rvtailgatelife",0,FALSE,FALSE,NA,NA
"131","RT @TheDarkStormy1: Welcome little reminder tonight that power, speed and grip needn't necessarily define a great driver's car #cars 1/2 ht…",FALSE,0,NA,2016-09-02 13:01:39,FALSE,NA,"771694577933746176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sokisalive",14,TRUE,FALSE,NA,NA
"132","Never ever use @audi @audi_online  the worst aftercare service I have ever experienced.I will be handing the car back ASAP #car #audi #awful",FALSE,0,NA,2016-09-02 13:01:38,FALSE,NA,"771694574360260608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Spondd",0,FALSE,FALSE,NA,NA
"133","eBay: 1979 AUSTIN MORRIS MINI 1000 AUTO WHITE https://t.co/cnNL2Xyfrl #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/Yqh5hTiC85",FALSE,0,NA,2016-09-02 13:01:27,FALSE,NA,"771694526461161472",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"134","eBay: TRIUMPH TR6 GREEN BARN FIND / HALF RESTORED https://t.co/OV5kM4GIrS #classiccars #cars https://t.co/HJnS4R8pXQ https://t.co/W7xPUaEeZ6",FALSE,1,NA,2016-09-02 13:01:24,FALSE,NA,"771694513278504960",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","UKClassicCars",0,FALSE,FALSE,NA,NA
"135","part of me is sad to be selling my car but the other half is super excited to be getting a new car<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",FALSE,0,NA,2016-09-02 13:01:09,FALSE,NA,"771694451970469892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_amyhughesx",0,FALSE,FALSE,NA,NA
"136","RT @PenrithPanthers: WIN A FORD FOCUS! 
Be at Pepper Stadium before 6pm and you could drive away with a new car: https://t.co/hwOgX76sQQ ht…",FALSE,0,NA,2016-09-02 13:00:20,FALSE,NA,"771694245858070534",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccleary_",2,TRUE,FALSE,NA,NA
"137","Latest stock! #Vauxhall #Astra in Grey £7,994 - https://t.co/Gz9EgR3dcx View this &amp; more #cars &amp; #vans for sale https://t.co/EyXuvB9HVU",FALSE,0,NA,2016-09-02 13:00:03,FALSE,NA,"771694177348378624",NA,"<a href=""http://www.perrys.co.uk"" rel=""nofollow"">Perrys</a>","latestvauxhall",0,FALSE,FALSE,NA,NA
"138","Latest stock! #Vauxhall #AstraGTC in White £8,994 - https://t.co/hkVfXx0MNM View this &amp; more #cars &amp; #vans for sale https://t.co/CrVkgE9F8U",FALSE,0,NA,2016-09-02 13:00:02,FALSE,NA,"771694171149180929",NA,"<a href=""http://www.perrys.co.uk"" rel=""nofollow"">Perrys</a>","latestvauxhall",0,FALSE,FALSE,NA,NA
"139","Cruising for pistachios around Mount Etna with @MrDylanCollins <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #roadtrip https://t.co/sW8eWWVsLX",FALSE,1,NA,2016-09-02 12:59:51,FALSE,NA,"771694126681260032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenODCollins",0,FALSE,FALSE,NA,NA
"140","RT @AutoTrader_UK: Which fuel is the best for your next car? We've been exploring every option. https://t.co/0jVIqGgeeI https://t.co/CE9rvv…",FALSE,0,NA,2016-09-02 12:58:06,FALSE,NA,"771693683292852224",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Gap_Insurance",2,TRUE,FALSE,NA,NA
"141","Day12 #RoadTrip #USA back on track after 200 mile detour to pick up new rental Good to see #Colorado landscape again https://t.co/5H7ByrdUwH",FALSE,0,NA,2016-09-02 12:57:24,FALSE,NA,"771693508679782401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeraldineCurtis",0,FALSE,FALSE,NA,NA
"142","RT @NikkiDaughtry: HAPPY NEW CAR DAY TO ME https://t.co/PORl9Yc9sJ",FALSE,0,NA,2016-09-02 12:57:06,FALSE,NA,"771693435258478592",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Gap_Insurance",1,TRUE,FALSE,NA,NA
"143","New car pls",FALSE,1,NA,2016-09-02 12:56:41,FALSE,NA,"771693330241622016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mayavickery",0,FALSE,FALSE,NA,NA
"144","new car <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> https://t.co/2R25lvjEAZ",FALSE,0,NA,2016-09-02 12:56:23,FALSE,NA,"771693254513455104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rawaomer8D",0,FALSE,FALSE,NA,NA
"145","Two new car stickers for the @waderquest mobile at #Falsterbobirdshow https://t.co/prSUVhZ11H",FALSE,3,NA,2016-09-02 12:56:14,FALSE,NA,"771693216844353536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waderquest",0,FALSE,FALSE,NA,NA
